Region,Temperature,Rainfall,Soil_Type,Fertilizer_Usage,Pesticide_Usage,Irrigation,Crop_Variety,Yield
North,24.007617424621223,716.3652302080526,Clayey,299.5796891427392,34.0792541189781,1,Variety C,35.35564890369948
North,20.51476784677373,137.35334279939093,Clayey,185.340659599033,37.89791312657224,0,Variety A,7.316405718489631
West,21.63476577436494,288.27788189416015,Clayey,121.01459726010724,13.61985244383467,1,Variety A,16.122335416702686
West,24.866816777774183,902.406826192122,Sandy,298.69373864347654,29.90117264109811,1,Variety B,44.99714542548462
East,22.058817702061585,527.2345766129654,Loamy,291.6397296387858,20.52320119696763,0,Variety B,24.24184453567764
North,27.859390330891777,535.5420890060398,Sandy,160.1847602710659,38.97545423992178,1,Variety C,28.74577023590288
East,21.25608205677992,627.4677095535458,Sandy,115.1007771969771,17.58222034147762,1,Variety C,34.17568260289663
West,25.77304214760389,191.9325013757209,Loamy,259.5999095230475,45.689516621524255,0,Variety C,8.041967205743667
West,30.90022684405585,221.24132670599533,Loamy,228.90517924294645,27.237653460733075,1,Variety B,12.79381992490336
South,24.81702068718724,411.0211306902307,Loamy,221.7353587508776,17.920121212302142,1,Variety A,20.52260928204955
North,26.779885619798726,319.327808490462,Clayey,273.2784353306181,27.520871854013173,0,Variety A,14.951310569971822
East,26.463256937002992,485.0088069981199,Loamy,222.35428346783115,26.349750512341117,0,Variety C,24.594109326348512
West,25.03998449808633,597.1098590604272,Sandy,120.94948576038728,27.15675837974841,0,Variety C,31.919648759579548
West,24.664964290282448,777.8326095741191,Loamy,223.46579046893308,33.42245173989788,1,Variety C,39.78339912758077
East,22.14312889275044,662.2176679579181,Sandy,126.453377820916,30.8469489965415,0,Variety C,33.995724945267106
South,25.755061452789096,301.1446576622091,Clayey,239.8097449142488,15.991085267236109,1,Variety B,15.70026980699075
West,23.583662455802664,425.0071844104414,Sandy,204.9369636228915,12.623162905865453,1,Variety A,22.413607387531272
North,32.730450841173536,370.610965750077,Sandy,69.35288799618765,39.17661794906162,1,Variety C,23.431148526320403
West,29.05571629554956,296.68782419753006,Loamy,178.20884060878552,32.388697437132535,1,Variety B,15.880955641272545
North,17.73602052055827,251.16497746443352,Loamy,135.82524229893522,24.36003072317055,1,Variety C,13.380878462384288
East,18.014210008909615,832.8624775449081,Sandy,132.14265818307356,42.33431289992296,1,Variety C,43.130503889645645
North,24.347700654803173,502.12844864653,Loamy,200.56407559431432,25.52233897043828,1,Variety A,25.34949809526918
East,23.023472612801267,455.1539586790504,Clayey,130.58120611735623,41.8386035840243,0,Variety C,23.546437123178272
North,24.08403040889037,596.8515133188603,Clayey,244.22343705121816,22.230245100494987,0,Variety A,29.173777937197112
East,28.25580730326157,606.7492207483145,Loamy,67.6978590027936,12.913811901807987,1,Variety A,34.4261302684149
North,26.578679494386783,723.7651307412843,Clayey,215.0970630989564,47.305587751997166,1,Variety A,38.44367298967111
South,26.528146152290773,351.2676773266469,Loamy,252.2987009141853,25.782045171254925,0,Variety B,17.444562040300557
North,32.23097332747697,580.544443374564,Sandy,218.20792248010756,41.70770291397511,1,Variety B,31.262296051823657
North,18.0555422291346,317.76520472983424,Sandy,174.30729875499895,21.165765328892174,0,Variety A,16.185592941118404
South,25.519694170744497,461.9684112522544,Clayey,287.5767534340453,35.85460448494624,0,Variety C,22.178637907439903
West,22.10473726026373,511.3485134324108,Loamy,124.9846224495159,44.93243493030913,0,Variety A,27.20513810089021
West,32.17717892919676,530.8967991438122,Loamy,54.79197188124444,11.665760893599211,1,Variety C,32.50828002084385
North,13.953241970883282,522.0642211694382,Clayey,157.99734286586022,43.22543058744357,1,Variety A,26.495792966478504
South,14.172592071434991,660.3661965089839,Sandy,58.25298397508181,32.85332019887714,0,Variety C,34.995522203024464
North,26.52318148174025,380.6023218048456,Clayey,288.4841881316022,34.29887015634277,0,Variety B,18.311020819612363
East,30.63148279662073,536.3348545806944,Sandy,102.47951143701287,30.926320032239303,0,Variety C,29.9340372317762
East,28.86627160658525,348.21903209592,Loamy,247.23175598721983,44.9790041313457,0,Variety A,17.14086264397157
North,20.995096033411457,1084.1505131771762,Sandy,243.64302079359123,11.737334289425498,0,Variety B,53.914363420697214
West,32.532108610007896,317.42713644727405,Clayey,104.43222492073338,20.441135661433925,1,Variety C,19.515349602584266
West,18.84265625702896,359.8694691310891,Loamy,205.30663262004185,45.03050155436621,0,Variety C,17.747508066132816
North,31.53742094771673,676.5296154026239,Clayey,62.01974212161255,40.09382810127824,1,Variety C,38.35511917623506
North,19.50385874820928,414.1069712997683,Clayey,170.89364642596686,10.705806407144234,0,Variety C,20.37080116653384
East,23.24087913831389,676.6092255402059,Sandy,53.66178181812168,30.680251328388344,1,Variety C,36.78468655858453
West,28.196347689284583,530.604518745177,Clayey,280.28597004521043,31.18290722850699,1,Variety B,26.7875891115765
North,17.668960845519173,419.362146689242,Sandy,294.02150604989293,26.03528540511641,1,Variety B,19.01609246255741
East,32.34511698770384,349.4489301750445,Loamy,105.57069165964631,21.89573328247959,1,Variety B,21.02906870022484
West,23.210280842993427,342.23268767262545,Sandy,102.0265086490932,37.268994016493686,1,Variety B,20.69835161301021
South,25.686380678391448,421.5357994974516,Loamy,238.4300441405324,18.311618588190157,1,Variety A,21.332893431936288
East,30.81100394520376,465.12073633104046,Sandy,113.34484970733362,41.95794248286824,0,Variety B,25.96519580987215
West,21.03437327416425,333.62375131522515,Clayey,273.7691397904613,42.12148643069887,1,Variety C,16.257280892116107
West,30.304068431276946,478.1535139626911,Sandy,193.48228403074555,26.610457502912823,0,Variety C,24.769304402370903
East,33.20266785446185,281.1769414663985,Sandy,137.69440575257804,21.341920436385905,1,Variety B,17.726690358355572
South,21.722105013352103,651.1802433192704,Loamy,258.173436587355,21.35512726362853,1,Variety C,32.50553289526987
East,31.846938362981472,689.4724798919929,Clayey,173.35167510334878,29.29165295984841,0,Variety B,37.10645092648498
West,16.197107028791983,359.13496195829373,Sandy,277.9082284271189,38.78316898997435,1,Variety C,16.17312271061291
North,26.94800197397284,347.9653889769559,Clayey,282.00355918234527,24.35474763975435,0,Variety A,17.136485785699378
North,18.85700742148096,535.5833614019745,Sandy,91.35503803210231,34.40173381831006,0,Variety A,29.11481410510673
East,29.712842742680944,753.073218606313,Sandy,50.58085153298257,25.29937842330377,0,Variety B,40.95064498208659
West,29.302280242111017,797.3327328506348,Clayey,295.98273503560057,22.18092756605533,0,Variety B,37.57912175380852
North,35.38689997795622,219.45145535274656,Sandy,276.5343840318699,10.994380636631767,1,Variety B,11.081561643747891
West,32.106414914762496,701.2609659303048,Clayey,63.86130892596035,10.156564229415626,1,Variety C,39.64263751314516
East,24.171144011992727,487.68933241296105,Sandy,258.2585659852675,19.08830711328018,0,Variety B,23.85508366844588
North,19.5912625635058,491.562059907893,Loamy,164.45123313980167,26.256251472039818,1,Variety A,25.718664056306665
West,27.82843539834695,600.9424731301121,Clayey,114.7404012562438,44.05044669448241,1,Variety C,33.01009448825391
North,24.69634294807253,403.8085059167772,Sandy,269.68663091923247,41.93936971721702,0,Variety B,19.203330222211367
East,32.75577522297852,719.3401264216609,Sandy,99.16680809757682,20.6866105035196,1,Variety C,40.27485624829854
West,14.168095782921108,784.7924543539614,Loamy,286.8249998550167,19.78161771937197,0,Variety C,36.20178744974831
North,35.94028379644314,792.2568555070474,Clayey,101.40537192483526,19.092882842801096,0,Variety B,43.31290864526712
East,27.65995303805902,131.21704234694403,Sandy,203.42079693218588,23.56949362115468,1,Variety C,7.347055844577866
North,20.93493939139814,454.06854625431407,Loamy,105.77158363224372,29.92794878246741,1,Variety A,24.728219046681925
North,28.66994613709283,112.95388303844852,Sandy,186.4171662421587,27.546710881263017,1,Variety A,7.874460722741953
South,31.48710710644852,346.94398761133164,Clayey,220.9937824787853,18.73092795125975,0,Variety C,17.584402903175757
South,25.57173445651844,20.50022577406844,Sandy,97.5569827050344,15.21805639774472,0,Variety B,3.5612859633046483
East,16.175398079275787,590.0533269278974,Sandy,180.2214456751698,10.503112499447816,1,Variety C,30.995026441758554
South,23.53076481826447,543.8619271160348,Sandy,167.26493609752976,16.158529546660155,1,Variety A,29.119912599718432
East,30.19697526521069,413.4797786886468,Sandy,67.7593553508353,38.21425480776473,1,Variety C,24.61101419745652
South,27.483323671136876,341.7703778899397,Loamy,254.5769544188257,19.74554277382332,1,Variety C,17.059125644031216
North,24.217464845823137,562.806324870734,Loamy,133.92060016071042,28.744072404860397,0,Variety A,29.270049275575666
East,31.541579154457175,297.7155857257807,Clayey,193.64554938796988,33.65204595692979,1,Variety C,17.317348835108383
East,28.69652920416148,284.10757704653474,Loamy,178.6960587332836,45.47363611326429,0,Variety C,16.00678650203775
North,29.08169577969172,259.5167596130582,Loamy,178.31512614261055,45.55420393573678,0,Variety B,14.66100617270476
East,22.946826540095994,459.2318138522702,Clayey,76.80559855212186,39.82934934725436,1,Variety B,26.618577847985243
East,22.463081591269507,383.5384860934474,Loamy,155.8705023123332,11.406279681940056,1,Variety A,20.418560112853942
South,16.50020139658489,423.1523963072659,Loamy,163.09168980164256,33.0028167634166,1,Variety A,21.271849937621013
East,23.70304122031372,604.3617480037464,Clayey,233.4107100911121,41.46333883326026,0,Variety A,30.200447533048354
West,29.67696026899064,692.6593209718998,Clayey,260.00470798017466,10.691521790534528,1,Variety B,35.34484685270125
North,23.979533514922064,790.0961569791771,Clayey,186.2455695250045,31.98738454626313,1,Variety A,41.48137315151445
South,27.227694232645025,512.0273955936584,Sandy,71.69573851624762,44.31056583144118,0,Variety A,28.78977932948576
South,30.5559967832664,569.517820512554,Sandy,109.21236764913655,28.96408303369068,1,Variety A,31.67386771168145
West,26.86416495899316,537.7692714261827,Clayey,91.23350671318276,10.164248115897935,0,Variety B,29.63057983061007
North,27.35257380880401,165.16286023721932,Clayey,81.15376579728118,10.4405343334243,1,Variety C,12.205696989512187
North,18.21088768981223,426.0605888057827,Clayey,141.47482465445188,26.665441496550024,0,Variety A,22.1535770748437
South,23.387176079490114,426.9803554518673,Sandy,107.3483755385955,16.20034669667018,1,Variety C,24.0146483263888
East,33.633132532482975,397.8374348460777,Sandy,104.57577795287808,36.57802628373038,1,Variety A,24.0791958821141
South,25.518985905480463,491.8121342762324,Loamy,63.67329364406692,38.35197059624616,0,Variety C,27.556121353861467
North,34.48369090998288,456.1038893571343,Loamy,54.41751119885847,17.115191818425146,0,Variety B,27.86079032758872
West,21.384421846805264,302.73464721498846,Clayey,75.69206066244544,45.54133154097939,1,Variety B,18.57787783584433
South,26.169737260672697,469.79480923058935,Sandy,93.04936985590828,27.67631379915704,0,Variety A,25.31691647580841
North,23.086607812240658,372.18992058299386,Sandy,157.74593221205075,15.713836303676947,0,Variety C,19.50556106786856
South,27.959923425622765,0.0,Sandy,177.63006532471115,40.570063922775816,0,Variety B,0.0
East,29.475043340300605,220.58621593790733,Clayey,85.14797954334139,41.59898000067091,0,Variety A,14.1755158409152
South,28.012330478504506,517.7828651626157,Loamy,156.19583538104658,35.571818906618304,1,Variety A,27.81730404630004
South,30.209260718740143,718.3782628308219,Clayey,135.43721058148182,44.13862212810213,1,Variety B,39.14852238138557
North,24.934135057388367,14.55934846434701,Loamy,95.855910874489,39.49491888122685,0,Variety B,2.86375353698874
North,24.04735816168161,325.92167324926857,Loamy,51.71018703709089,45.288229489079626,0,Variety A,19.86048323885701
North,16.20903496362014,586.290766798952,Clayey,166.75446663043545,27.355521939419177,0,Variety C,29.88477630843512
South,28.192254675822824,675.6390927506336,Loamy,221.41293731629983,39.9038851239777,0,Variety C,34.30151878490198
East,25.860920461200788,415.9772876847964,Loamy,106.56933353595176,49.990062537161776,1,Variety C,24.32363155052713
West,24.660426312187333,363.4435283157861,Sandy,82.95170747416984,38.99724790078477,1,Variety A,22.51332932294558
West,24.045912972728274,743.9421499780386,Loamy,271.7606861117405,14.567351209485286,0,Variety B,36.22245604528948
North,24.815602193281048,659.2185411997137,Clayey,118.75619312194944,30.73274889716732,0,Variety A,35.26995317531998
North,23.818819342510416,671.7236796152031,Clayey,105.9031549481662,33.49391164972111,0,Variety B,35.409864339131815
South,22.35983080718348,406.3871995018509,Loamy,264.2742349024789,16.96842700285564,1,Variety C,19.2600966507497
West,26.197944403620845,722.7388475367356,Sandy,254.27677479169031,48.5156653671215,0,Variety C,36.18811614653143
North,27.420795594664764,110.98625342725768,Sandy,162.0866176311584,17.02319110538465,1,Variety B,8.000422631257873
East,21.147160428069096,726.2460183318027,Loamy,172.30971535694363,17.10231678852891,0,Variety B,36.46601271517255
East,22.996322154063044,486.69356931162207,Loamy,104.43717620850548,46.6066855189822,1,Variety A,26.391456885562565
North,23.97689124367566,525.786838249563,Clayey,69.57541761988938,28.608217324866843,0,Variety C,28.971154282107637
North,25.024066536883925,310.9494683845046,Loamy,193.35795633891527,12.527531170980648,1,Variety A,16.612031961418264
West,24.359072652071163,137.19473037836983,Sandy,74.58623039755328,33.92749999754115,0,Variety A,9.599355971932924
West,28.29860599828197,521.5408295583461,Loamy,162.31863673916246,34.07305394532192,0,Variety A,27.740786777128378
South,16.73816492148095,610.2789099182794,Clayey,285.1242996282527,12.580030347462472,0,Variety C,28.943807251683317
West,17.624814008299417,640.5384769637529,Clayey,288.2085972926461,48.90089982534648,1,Variety A,30.756285492542137
East,25.967846996267888,618.9557191649172,Clayey,109.83307163683966,31.761198611783023,0,Variety A,33.61596972397792
East,21.986570760861056,573.6323390106916,Clayey,206.0283550114136,32.39182888719057,1,Variety A,28.033938729187973
North,29.42121152886905,315.242712761408,Clayey,168.51906602696442,30.804616580095782,1,Variety A,17.026923960358474
West,30.84900476294275,653.4952145040065,Loamy,268.92128189652647,34.4292711857848,0,Variety A,31.98300715974105
South,26.16873588211455,292.8755305049343,Loamy,117.8577160690133,20.5719901109502,0,Variety A,16.587798967998147
East,19.640125418629104,721.4128472130269,Loamy,50.92560170810421,21.489653918993632,0,Variety C,39.43605678582179
East,30.272967581135298,483.2036262387654,Loamy,90.64030148285376,30.45356359184531,1,Variety A,27.435221324660663
South,25.99451331075164,489.85815602690326,Clayey,137.3807002923495,42.26743419054319,0,Variety B,26.67820895725202
South,17.565320137364413,673.1853236610203,Sandy,128.93028244262217,11.994583059767155,1,Variety A,34.944639678531864
East,18.007401759674078,700.2937251068278,Loamy,247.8407297807215,34.136168488809844,1,Variety A,33.75816969199796
East,32.584733948543224,654.1277357900277,Sandy,220.14016653470944,42.27112570025256,0,Variety C,32.98483202413962
South,31.75567956630615,335.9084300888662,Loamy,124.88907990372432,16.27669088148909,0,Variety C,20.60234110964405
East,12.414284289518775,652.5339100877104,Loamy,164.43595429155334,10.600901679222652,0,Variety B,32.17572236325133
North,18.211045523710617,337.0420780059104,Sandy,73.88977598958381,22.50853180565832,0,Variety B,19.54090653730508
North,30.704277478108278,657.5802803455318,Clayey,274.5366112050252,33.52574826918392,0,Variety C,31.679610326111817
South,24.90753705803476,214.96736078754708,Loamy,283.8562061121336,15.53132693618991,0,Variety C,10.271462125027526
West,28.509246427460464,481.2639876123271,Loamy,294.95088384523456,27.04489483889942,1,Variety A,23.689626918989568
South,24.69023626950952,335.8217720988658,Loamy,267.1382076964594,32.09285989497111,1,Variety C,16.554337512361496
South,28.272462450356016,673.9871304896052,Sandy,93.4902219240564,33.95532379029269,1,Variety B,37.3637119926064
West,25.029167733327167,723.0333548178027,Clayey,61.54912080040721,20.97646884001501,0,Variety A,39.685601960437374
West,22.81195871621517,539.7993027583865,Sandy,194.8991818531685,26.001185439451653,1,Variety B,28.277711001899917
West,30.293719149574045,533.2218287875769,Sandy,278.1512567207776,41.13356916270234,1,Variety A,26.327889510816185
North,26.01027308012823,640.8354244962271,Clayey,94.33784041493573,47.64858776482742,1,Variety C,34.927247577639406
East,28.26194358121783,724.2229759898236,Sandy,51.76072865603547,44.47521324473029,1,Variety B,40.52674052351628
North,25.78723962480383,507.4622349324323,Clayey,251.37401150806107,32.571340069337275,1,Variety A,25.766569359149933
East,22.56821553225093,400.06493501040393,Loamy,69.1989210716835,26.41171211775786,0,Variety A,22.84276214420038
North,33.04194655678596,629.4534972880977,Clayey,153.42650797750758,23.318264574856727,0,Variety C,34.09529025843288
East,26.77484127378833,128.25452578126578,Loamy,219.72183429719627,14.998262643360722,1,Variety C,7.504692121849156
North,23.22475677813924,681.9303079117651,Sandy,109.19939636404504,14.26204988864452,1,Variety C,36.62651151541326
West,31.39164735159358,357.9626101116576,Sandy,70.99064086168167,37.53430499654631,1,Variety B,21.24389243861818
South,18.39588113060521,451.9544267455102,Loamy,242.5053071139572,20.391776646846417,0,Variety A,21.335439335379935
North,36.18141825397993,683.2102646236622,Sandy,207.54377122176035,20.186467457297876,0,Variety C,36.49917824905073
East,24.104251211682858,416.8980967220618,Clayey,297.1226211217012,49.927802179111424,1,Variety B,19.982907360190204
West,18.65992896308312,629.4817757149606,Loamy,136.07700832998984,17.517038314951815,0,Variety B,32.2987664498215
North,34.52970674228783,727.7817508148829,Sandy,65.44059657254992,15.922390379553184,0,Variety B,40.65857207232589
North,22.684161934636045,522.0066180095012,Loamy,233.58750883382396,13.947409110396825,1,Variety C,26.535318951426085
West,26.216222849278136,562.2896311649424,Clayey,180.43335471331145,33.192213806671845,0,Variety C,28.80790394418289
North,28.58845370719732,476.11282521125617,Clayey,103.30098284728376,35.11455304008406,0,Variety A,27.216158921397813
South,30.92086263830073,523.119599412744,Sandy,245.43224725118984,24.60911705027528,1,Variety A,27.087270300025303
North,26.498872818607826,276.7190440099936,Clayey,100.93887146248592,31.41653342045871,0,Variety C,15.91710766652457
South,21.76342295834981,441.25238268838496,Loamy,115.16541370823414,41.535981237796506,0,Variety B,24.363836299360734
South,26.094962616669964,242.35887860349607,Clayey,73.13213859167979,42.72416673286993,1,Variety B,15.55999072760936
West,22.903422273341395,320.24655509452026,Loamy,149.85806975771362,48.31648302862593,0,Variety B,17.215943373753078
North,26.24505838182262,99.41019586556746,Loamy,154.73230598435475,42.97071943691498,0,Variety A,5.9923851632894864
West,33.14074772878429,552.7856307009773,Clayey,178.6404475870746,32.59365746869706,1,Variety B,30.19627056253072
North,28.77962595821897,838.3204330754827,Sandy,227.2410667809444,17.18627863347384,1,Variety A,42.67473030062944
North,26.03323219049169,408.7788529718858,Clayey,276.52523217010645,13.990542308113696,1,Variety A,20.34863970149164
East,28.6924541630317,693.0267181144759,Loamy,84.43352472195215,12.180475596434368,0,Variety B,37.55641963305514
North,29.050403259545927,725.1385632033832,Loamy,63.587024587164265,36.66103327141535,1,Variety B,40.05752635044543
West,19.610629485156373,260.17255313034593,Clayey,54.63280839858332,42.30145021591972,0,Variety C,15.503815901262396
South,25.20861355607849,303.2412164618356,Sandy,85.90534451720407,30.34735802736316,1,Variety C,18.662831378127013
North,37.81263829666258,698.1596176704415,Sandy,214.4873714454065,12.188566993345598,0,Variety B,36.05932237202884
East,31.06410492515933,481.5317274016296,Loamy,231.86926949912416,31.418822983653527,1,Variety A,24.944055148251724
West,22.482822204194,241.84222676988145,Loamy,246.62642838203053,47.42997046098202,1,Variety A,11.648651497619698
North,21.98396051941189,372.6280826142786,Sandy,110.92705297608566,33.904527637298415,1,Variety A,21.331301085582247
West,21.817371384121987,583.9320489624131,Clayey,126.47370331537998,42.3770995385126,1,Variety A,30.481214296923103
East,29.33159975131029,341.21266517903325,Loamy,170.78366139137486,42.00610593567002,0,Variety A,18.701636441366865
East,33.038204605581086,0.0,Loamy,65.79577421505662,47.28516399122611,1,Variety C,2.60820791646094
West,27.91083522240029,435.59736455843273,Sandy,202.78538080281157,40.80915062599493,1,Variety B,23.633257188472285
North,25.78581174934409,451.8013612289608,Clayey,295.9337584189394,39.90802056052358,0,Variety C,20.941647507016924
South,22.779223211836143,501.8452868288655,Sandy,140.20157784450066,19.36410659882562,1,Variety A,27.31345599381937
East,26.64686572791764,751.7766746579059,Clayey,238.211868772846,12.39700621284326,0,Variety A,37.63956566665009
North,20.899391399518954,510.704559579809,Clayey,175.008478892402,30.703978602152308,1,Variety A,27.359693572675376
North,15.321172263943808,548.5874708851414,Clayey,81.95296109009568,14.977368317870209,1,Variety A,28.567374087688155
South,33.18412845056224,711.1073947298839,Loamy,195.55936220064655,48.48783505111965,1,Variety B,38.01902902200508
East,19.97093664818945,502.0688031671524,Sandy,124.96856711101624,21.596990505321145,0,Variety A,26.467403644574304
East,23.375838131653403,927.3041490580204,Sandy,58.60080211336456,44.117768135371726,1,Variety B,49.65916075407386
North,28.28178725314645,247.25834120419964,Clayey,208.73243252943595,25.504985008098373,1,Variety A,13.130546120538597
North,32.17233434673027,313.17045737843114,Loamy,264.7330873311819,22.927769994295097,1,Variety B,15.431141398865304
South,26.285653262093103,622.7916816541627,Loamy,136.19244172496855,47.406342895064846,0,Variety C,32.73724137068111
South,19.03144506169586,750.8627065877278,Sandy,147.57388680319264,24.53290288344896,0,Variety A,37.95493507252643
East,23.493267751542245,459.8410006262751,Loamy,272.7554207418029,25.61151634652546,1,Variety B,22.476376976885582
West,21.607572974874603,297.8757658421189,Loamy,253.40220334183897,14.243671184516366,0,Variety C,14.281470338920816
East,24.808944862643397,852.1979170450704,Clayey,228.73820588794428,36.81786661130037,1,Variety A,42.88773951593979
North,31.15992235634818,341.5262210391379,Loamy,112.19926593828696,21.55357657910054,1,Variety A,21.198179571954057
East,12.31305701965058,567.8108902265958,Clayey,277.5541637416611,33.42416671358029,1,Variety A,26.29655629573316
West,22.943050849862544,762.8303622695571,Sandy,88.60393938480325,33.65406816212838,1,Variety B,41.00931319956975
South,22.57975181806491,411.6789553157958,Loamy,206.6926298543055,38.76798782383068,1,Variety B,20.97160002904596
West,18.716193275521803,375.5744325486572,Sandy,57.20029513662968,39.80965944689765,1,Variety C,22.305644489209644
West,27.92745371874808,389.2624515940672,Sandy,210.92995158123645,30.578097376061574,1,Variety B,20.887055671379382
West,17.92512064061976,680.3102513149529,Loamy,119.28608796833996,23.23967790413612,0,Variety B,35.66998631242837
South,18.500528603518376,712.029541040532,Loamy,162.41924429593,43.49803579338936,0,Variety A,36.1410906994911
West,29.25534607010307,506.7450783524255,Sandy,136.3161380142633,22.394625976339388,0,Variety A,26.86615433480737
West,32.502856844813344,876.6164506139467,Loamy,93.18918906155248,30.30036377877326,0,Variety A,47.05760414354236
West,24.619516156940204,506.3933118540256,Clayey,205.49519752346853,26.05010332814912,0,Variety A,26.4107831148762
North,18.91301940505367,758.4666428336332,Clayey,270.49388878515185,44.20313543878753,0,Variety A,36.91137525020148
West,21.47222954110875,413.5996791498121,Loamy,289.77106057060087,27.27674124583315,0,Variety A,19.17881089853282
South,30.040009736225223,966.7513067411128,Sandy,98.08659078847876,25.44396755349937,1,Variety A,51.68760846634938
West,25.582191203316967,814.0262831159423,Loamy,229.3431935157433,37.592947715905495,1,Variety C,41.1658601671467
West,24.494806115590382,474.4050728942969,Loamy,216.08484165142056,34.09764439445771,1,Variety C,24.158035303727612
South,26.56524854956573,786.9080417434005,Sandy,135.84444739364312,14.289873339833845,1,Variety C,42.38156383829551
West,24.8117002823728,776.7960982344034,Sandy,54.77479983843146,30.326752253758528,0,Variety C,41.80599544399212
South,32.72856148829609,810.6082152585298,Clayey,222.4478118282165,39.41913553332991,0,Variety A,41.81614531634027
West,21.254283676531998,3.602732855938939,Sandy,286.373715139875,49.68299058365425,1,Variety C,0.0
South,20.680204415823933,643.8702898581671,Clayey,208.03003047891283,35.16587335881276,1,Variety A,33.261397740093486
West,18.08273240965672,608.4597538611483,Sandy,158.82318104690853,24.81172265765271,0,Variety C,31.268185274988923
West,22.30006182137155,594.2146561886906,Loamy,181.2884735279071,19.046063992084736,1,Variety B,30.440275821041112
North,19.540122626669227,543.6692866795795,Clayey,99.90720191497938,44.91320936613281,1,Variety C,29.484676351595304
North,26.090377543263617,549.5622559029052,Clayey,237.6360409384344,42.58260848454011,1,Variety C,28.190250034064608
West,25.10473682762572,756.6280610596161,Clayey,236.60495750246224,19.356912831175396,1,Variety A,37.86020617390711
West,19.60462249966012,607.8946747386744,Loamy,86.37932509685623,18.02528360586294,0,Variety C,32.63867772765322
East,27.945696795139863,543.3812887464726,Loamy,269.4945956249148,38.605471072447024,1,Variety B,26.81727011976485
