id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,yield_tpha,harvest_month,rainfall_to_temp_ratio,fertilizer_nitrogen_interaction,crop_type_Barley,crop_type_Corn,crop_type_Rice,crop_type_Soybean,crop_type_Wheat,region_Central,region_East,region_North,region_South,region_West,season_Autumn,season_Spring,season_Summer
4107,6.43,45.66,30.68,149.91,137.24,14.99,2080.29,2.82,0.32,0.73,2,5.74,11,4.886245110821382,387.0168,True,False,False,False,False,False,False,False,False,True,True,False,False
2444,8.03,17.17,20.19,1147.07,116.0,4.32,2729.45,2.9,0.37,1.02,3,6.06,9,56.81376919266963,336.4,False,False,False,False,True,False,True,False,False,False,False,True,False
4380,7.36,17.71,25.58,215.49,295.32,7.63,1998.94,0.82,1.48,1.63,2,9.33,1,8.42415949960907,242.1624,False,False,False,True,False,False,True,False,False,False,False,False,True
1066,6.7,32.42,21.46,896.98,223.69,5.57,1823.74,1.66,0.37,1.04,1,7.42,5,41.7977632805219,371.3254,False,False,False,False,True,False,False,False,True,False,False,False,True
3913,4.8,33.63,18.93,334.44,222.83,3.56,2009.08,2.73,0.98,1.06,6,7.13,7,17.667194928684626,608.3259,False,True,False,False,False,False,True,False,False,False,True,False,False
3498,5.45,29.34,21.51,1167.17,143.24,2.56,2468.12,2.21,0.36,1.16,4,6.6,8,54.261738726173874,316.5604,True,False,False,False,False,False,False,False,True,False,False,False,True
2738,5.28,29.61,20.93,568.08,65.86,0.8,1849.05,0.78,1.11,1.5,3,4.36,7,27.141901576684187,51.3708,True,False,False,False,False,False,False,True,False,False,False,False,True
4000,7.78,24.58,11.62,1198.52,218.99,5.33,1403.59,2.51,0.34,1.88,5,7.48,11,103.14285714285715,549.6649,True,False,False,False,False,False,False,True,False,False,True,False,False
1568,4.99,16.87,24.55,267.03,159.58,0.43,2774.42,1.76,1.43,1.92,5,6.84,3,10.876985743380853,280.86080000000004,True,False,False,False,False,True,False,False,False,False,False,False,True
2427,4.98,41.49,26.81,1003.26,207.49,2.62,2288.25,2.48,1.4,1.32,2,7.32,8,37.42111152555017,514.5752,False,False,True,False,False,False,False,False,False,True,False,False,True
3746,7.98,29.09,10.06,641.69,271.14,14.94,1883.73,2.22,0.33,0.97,4,7.16,11,63.786282306163024,601.9308,False,False,False,False,True,False,False,True,False,False,True,False,False
4457,6.0,22.24,27.93,360.63,289.51,3.88,2548.74,2.48,1.01,1.6,1,7.96,3,12.911922663802363,717.9848,False,False,False,True,False,False,False,True,False,False,True,False,False
1687,7.09,18.65,20.25,1120.0,264.0,12.73,1603.85,2.89,1.1,0.62,2,7.49,7,55.30864197530864,762.96,False,True,False,False,False,False,False,False,True,False,True,False,False
851,7.17,38.5,27.97,1026.13,293.6,13.18,1889.7,2.39,1.5,1.91,1,6.86,10,36.68680729352879,701.7040000000001,False,False,False,True,False,True,False,False,False,False,False,False,True
3546,7.5,44.12,32.79,434.37,72.01,11.72,1193.4,2.51,0.72,1.62,2,5.25,9,13.247026532479415,180.7451,False,True,False,False,False,False,True,False,False,False,False,True,False
895,4.85,14.0,20.03,145.33,262.86,14.12,2129.46,0.57,0.45,1.88,5,6.05,1,7.255616575137294,149.8302,False,False,False,False,True,False,False,True,False,False,False,False,True
335,8.12,25.51,33.54,277.8,272.7,12.85,1110.89,0.93,0.67,0.69,5,6.77,6,8.282647584973168,253.611,False,True,False,False,False,False,True,False,False,False,False,False,True
2839,6.76,46.38,21.7,446.57,171.84,9.11,1774.5,1.25,1.19,1.24,4,6.35,10,20.579262672811062,214.8,False,False,False,False,True,False,True,False,False,False,False,True,False
3087,8.38,23.31,28.53,384.81,269.65,7.9,2997.2,1.11,1.47,1.47,6,5.94,4,13.487907465825446,299.3115,True,False,False,False,False,False,False,False,False,True,False,True,False
1348,7.23,36.14,24.35,655.08,75.17,1.63,2774.05,1.05,0.9,1.08,3,4.21,6,26.902669404517454,78.9285,False,True,False,False,False,False,False,False,True,False,False,True,False
1015,6.3,40.26,19.71,1157.33,53.67,8.45,1951.59,1.3,0.34,1.6,1,4.82,11,58.71790969051242,69.771,False,False,True,False,False,False,False,True,False,False,True,False,False
2816,4.82,19.85,24.57,601.03,177.75,0.42,1464.86,1.14,1.11,1.73,3,6.9,11,24.46194546194546,202.635,False,False,True,False,False,False,False,False,False,True,False,True,False
1631,6.91,40.77,24.14,899.81,120.8,7.54,1218.44,2.3,1.12,0.94,3,5.38,1,37.274647887323944,277.84,False,False,True,False,False,False,False,False,False,True,False,True,False
2489,8.04,16.9,20.81,927.48,171.39,7.77,1704.76,1.63,0.83,1.15,6,6.16,8,44.568957232099955,279.36569999999995,False,False,False,False,True,False,False,False,True,False,False,True,False
3730,5.17,12.33,14.2,850.34,299.92,13.34,1010.0,1.91,1.47,0.58,2,7.97,4,59.8830985915493,572.8472,False,True,False,False,False,False,True,False,False,False,True,False,False
3251,4.66,32.77,26.4,939.61,276.53,14.75,2710.48,0.88,0.83,0.65,5,7.42,1,35.59128787878788,243.3464,False,True,False,False,False,True,False,False,False,False,True,False,False
4452,8.19,14.15,25.36,548.88,187.46,12.4,1257.27,0.94,1.08,1.55,1,6.25,12,21.64353312302839,176.2124,False,True,False,False,False,True,False,False,False,False,False,True,False
2070,5.76,44.22,25.28,953.12,159.91,8.76,1237.89,0.54,1.17,0.67,1,6.09,7,37.70253164556962,86.3514,False,False,False,True,False,True,False,False,False,False,True,False,False
4688,7.04,25.92,29.95,1027.59,238.39,1.67,2451.64,0.58,0.76,0.62,3,8.3,11,34.310183639399,138.26619999999997,True,False,False,False,False,False,True,False,False,False,True,False,False
1635,7.03,47.5,24.72,364.36,72.84,13.31,1924.77,2.58,0.58,0.56,2,4.94,10,14.73948220064725,187.92720000000003,False,False,False,True,False,False,False,False,True,False,False,True,False
2479,5.33,19.19,32.16,491.85,249.56,12.51,2778.51,1.93,0.4,0.54,2,5.95,10,15.293843283582092,481.6508,False,False,False,False,True,False,False,False,True,False,True,False,False
2265,8.32,43.01,32.17,414.35,155.41,9.33,1432.3,2.85,0.78,1.22,4,6.24,2,12.88001243394467,442.9185,False,False,True,False,False,True,False,False,False,False,False,False,True
2959,5.14,13.04,17.63,287.96,275.94,0.18,2945.92,2.65,1.45,0.83,5,7.5,7,16.33352240499149,731.241,False,False,False,True,False,False,False,False,False,True,False,True,False
3059,5.51,48.28,19.32,768.69,154.11,12.43,2730.32,2.73,1.32,0.53,1,5.35,2,39.787267080745345,420.7203,False,False,True,False,False,False,True,False,False,False,True,False,False
2141,5.02,38.65,24.3,591.58,77.7,11.36,1746.58,1.21,1.48,1.71,2,4.48,9,24.34485596707819,94.017,False,True,False,False,False,True,False,False,False,False,True,False,False
3118,5.77,38.63,20.23,1103.24,254.77,7.47,2829.24,1.84,1.38,1.65,1,7.87,2,54.53484923381117,468.77680000000004,False,False,False,False,True,False,True,False,False,False,False,False,True
4542,5.06,16.26,29.08,188.25,157.46,9.84,1819.66,1.42,1.13,0.95,4,5.76,11,6.473521320495186,223.5932,False,False,False,True,False,False,False,True,False,False,False,False,True
4045,4.94,14.51,27.94,754.31,124.73,2.56,2632.03,1.81,0.43,1.33,3,5.85,2,26.997494631352897,225.7613,False,False,False,True,False,False,False,False,True,False,False,True,False
3356,6.24,28.83,10.15,254.29,148.4,5.01,2238.34,1.38,0.28,0.75,1,6.63,5,25.053201970443347,204.792,True,False,False,False,False,True,False,False,False,False,True,False,False
2744,8.05,35.35,14.65,649.66,127.01,12.45,2832.33,1.31,0.2,0.65,6,6.1,8,44.34539249146757,166.3831,False,False,True,False,False,True,False,False,False,False,False,True,False
3506,6.75,48.18,30.22,842.68,227.47,11.47,2370.33,1.33,1.33,1.26,1,7.71,11,27.884844473858372,302.5351,False,False,False,False,True,False,False,True,False,False,False,False,True
1679,5.1,31.96,16.27,227.28,266.43,10.77,2464.68,1.24,1.23,1.72,2,6.17,1,13.969268592501537,330.3732,False,False,True,False,False,False,False,True,False,False,False,True,False
4249,7.03,49.97,33.36,624.45,92.27,9.59,1291.73,0.56,1.06,1.79,4,5.41,9,18.718525179856115,51.671200000000006,False,False,False,True,False,False,False,False,True,False,True,False,False
3147,5.59,46.33,28.89,378.89,145.11,5.51,1423.26,0.51,0.37,1.51,6,5.82,1,13.114918656974732,74.0061,True,False,False,False,False,False,True,False,False,False,True,False,False
2294,7.31,27.32,19.71,677.08,135.98,2.6,1985.44,0.77,1.1,0.56,4,5.93,4,34.35210553018772,104.7046,False,False,False,False,True,False,False,True,False,False,False,True,False
580,6.02,47.81,30.82,925.02,202.08,0.83,2507.04,1.65,0.94,0.63,4,7.51,7,30.01362751460091,333.432,False,False,True,False,False,False,False,False,False,True,True,False,False
1470,5.29,40.35,25.78,745.81,128.55,2.75,1386.53,0.63,0.99,1.44,4,5.75,2,28.92979053529868,80.9865,True,False,False,False,False,False,False,False,True,False,False,False,True
4070,4.94,23.93,11.19,100.56,274.34,6.57,1450.19,2.26,1.38,0.52,3,7.48,9,8.986595174262735,620.0083999999999,False,False,True,False,False,False,False,True,False,False,False,False,True
3343,5.72,38.55,15.96,611.76,69.37,14.57,2030.16,0.98,0.49,1.35,3,5.02,12,38.33082706766917,67.9826,False,False,False,True,False,True,False,False,False,False,False,True,False
3672,7.27,46.12,33.68,395.96,192.69,4.33,1007.01,1.14,0.79,1.79,5,6.36,5,11.756532066508314,219.6666,False,True,False,False,False,False,False,False,True,False,False,True,False
559,7.08,35.86,25.42,636.87,270.18,1.57,1483.39,2.84,0.92,1.5,1,7.01,8,25.053894571203774,767.3112,False,False,True,False,False,True,False,False,False,False,True,False,False
2849,7.06,14.42,28.06,746.91,295.07,11.26,1350.62,1.4,0.89,1.56,3,7.04,2,26.61831789023521,413.09799999999996,False,False,False,True,False,False,True,False,False,False,False,True,False
512,6.85,43.15,17.14,551.34,72.66,11.22,1051.43,1.13,1.34,1.77,3,5.15,6,32.166861143523924,82.10579999999999,False,False,False,True,False,False,True,False,False,False,True,False,False
1081,7.63,22.38,20.38,813.0,246.01,6.36,2958.55,2.42,0.65,1.45,2,6.85,5,39.89205103042198,595.3442,False,True,False,False,False,False,True,False,False,False,False,True,False
1664,5.19,36.04,18.53,991.14,242.58,8.38,1046.09,2.85,0.87,0.96,5,7.1,5,53.48839719373988,691.3530000000001,True,False,False,False,False,False,True,False,False,False,False,False,True
1012,7.49,24.16,26.55,966.12,278.94,14.47,1188.65,1.65,1.22,1.05,1,6.78,2,36.38870056497175,460.251,False,False,False,False,True,False,True,False,False,False,False,True,False
1931,5.42,40.69,28.88,105.57,228.17,7.4,1008.67,2.72,0.56,1.61,1,7.05,5,3.6554709141274238,620.6224,False,False,True,False,False,False,True,False,False,False,False,True,False
1150,5.11,10.39,11.89,370.07,58.84,2.01,2494.21,1.61,1.47,1.49,3,5.83,5,31.124474348191757,94.73240000000001,True,False,False,False,False,False,False,False,False,True,True,False,False
2838,4.67,34.9,13.28,164.48,103.44,3.61,2083.43,1.38,0.71,1.33,1,5.18,7,12.385542168674698,142.7472,False,False,False,False,True,False,False,True,False,False,False,True,False
116,6.51,10.29,26.4,394.41,93.18,3.37,1429.81,1.0,0.72,1.01,6,3.83,5,14.939772727272729,93.18,False,True,False,False,False,False,False,False,False,True,False,True,False
740,8.02,42.38,26.6,1084.98,68.19,2.9,1683.23,2.11,0.62,1.77,1,5.99,12,40.788721804511276,143.8809,True,False,False,False,False,False,False,False,True,False,False,False,True
4616,5.45,39.86,26.38,681.24,287.26,12.5,2138.9,0.66,0.45,1.09,6,7.46,1,25.824109173616378,189.5916,False,False,False,True,False,False,False,False,True,False,False,True,False
3675,6.32,22.73,15.01,880.0,133.86,4.29,2793.24,1.4,0.86,1.44,2,6.59,2,58.627581612258496,187.404,True,False,False,False,False,False,True,False,False,False,False,False,True
830,7.85,14.16,11.13,887.13,182.14,0.45,1751.85,0.75,0.41,1.32,2,6.96,8,79.70619946091644,136.605,False,False,False,False,True,False,True,False,False,False,False,True,False
119,6.37,26.23,21.71,827.48,148.78,7.79,2078.37,1.57,1.41,1.7,1,6.27,2,38.115154306771075,233.58460000000002,False,False,False,False,True,True,False,False,False,False,True,False,False
4590,6.22,43.56,25.3,147.91,106.89,10.73,2391.21,2.83,1.13,1.32,2,4.54,2,5.846245059288537,302.4987,False,False,False,False,True,False,False,True,False,False,False,False,True
4553,8.3,26.97,15.66,951.36,114.55,0.25,1944.29,2.7,1.18,0.62,2,5.4,2,60.75095785440613,309.285,False,True,False,False,False,False,False,False,False,True,False,True,False
635,5.53,39.77,13.45,340.32,180.07,13.05,2951.19,0.79,0.97,1.17,5,5.75,5,25.302602230483274,142.2553,False,False,False,True,False,False,False,False,True,False,False,False,True
4465,5.72,15.3,11.82,678.37,95.81,0.39,2929.98,1.88,0.67,1.87,4,6.12,7,57.3917089678511,180.12279999999998,False,False,True,False,False,True,False,False,False,False,True,False,False
4364,7.71,36.36,21.83,566.3,102.71,2.94,2372.08,2.18,0.45,0.97,3,5.16,9,25.941365093907468,223.9078,False,True,False,False,False,False,False,False,False,True,False,False,True
4142,8.04,10.23,33.82,547.85,148.04,9.35,2349.99,1.29,0.92,1.29,6,5.48,7,16.1989946777055,190.9716,False,False,False,False,True,False,False,True,False,False,False,False,True
991,6.53,25.48,18.65,503.02,136.89,1.61,1856.48,0.73,0.56,0.85,1,6.27,7,26.971581769436998,99.92969999999998,False,False,False,True,False,False,False,True,False,False,False,False,True
876,7.26,13.2,15.75,879.42,99.24,2.46,1871.87,2.71,0.57,1.54,5,6.17,5,55.836190476190474,268.9404,False,False,True,False,False,True,False,False,False,False,False,False,True
4,5.13,16.61,14.44,1005.93,169.96,6.35,2826.83,1.3,1.49,0.91,3,6.34,10,69.66274238227146,220.948,False,True,False,False,False,True,False,False,False,False,False,False,True
3051,4.77,38.3,11.95,445.07,184.08,10.65,2771.91,1.55,0.59,1.08,5,7.71,11,37.24435146443515,285.324,False,False,False,True,False,False,False,False,False,True,False,True,False
3124,8.14,27.03,15.63,1163.92,198.48,9.87,2943.45,1.83,0.26,1.32,5,7.69,11,74.46705054382598,363.2184,False,False,False,True,False,False,True,False,False,False,True,False,False
2660,6.47,19.9,26.49,774.28,247.96,6.83,1728.54,2.59,1.27,1.74,2,7.54,6,29.22914307285768,642.2164,False,False,True,False,False,False,False,False,True,False,False,False,True
2491,7.23,20.11,25.7,1148.5,168.89,3.92,2415.54,1.16,0.66,0.91,5,7.12,2,44.688715953307394,195.91239999999996,False,False,False,True,False,False,False,False,True,False,False,True,False
3854,5.24,22.72,30.24,382.07,205.44,11.09,2519.7,2.91,0.32,0.74,5,5.49,1,12.634589947089948,597.8304,False,False,False,False,True,False,False,False,True,False,True,False,False
1715,5.46,34.88,13.92,1142.68,197.66,10.79,2310.32,1.55,1.2,1.06,2,6.65,9,82.08908045977012,306.373,True,False,False,False,False,False,False,False,True,False,False,True,False
1148,6.18,28.67,32.8,214.67,217.6,2.34,2311.19,2.27,0.51,0.67,6,7.55,1,6.544817073170732,493.952,True,False,False,False,False,False,False,False,False,True,False,False,True
3261,7.92,10.02,32.13,810.23,182.58,1.33,2216.45,1.13,1.3,1.22,6,5.6,1,25.217242452536567,206.31539999999998,False,False,False,False,True,False,False,True,False,False,True,False,False
574,6.86,15.69,19.06,422.09,202.1,4.64,1792.25,1.63,0.77,0.57,6,7.12,12,22.14533053515215,329.42299999999994,True,False,False,False,False,False,True,False,False,False,True,False,False
3769,8.25,48.93,26.74,899.23,88.09,8.12,2504.42,2.02,0.94,1.76,6,5.59,1,33.62864622288706,177.9418,False,False,True,False,False,False,False,False,True,False,False,True,False
3736,8.21,10.96,27.21,349.94,85.08,3.05,1850.63,1.37,1.05,1.5,1,4.63,6,12.860712973171628,116.5596,False,False,False,True,False,False,False,False,False,True,True,False,False
4146,5.77,34.18,17.42,244.35,83.31,1.7,2346.96,2.12,1.2,0.66,4,5.11,4,14.026980482204362,176.61720000000003,True,False,False,False,False,False,True,False,False,False,True,False,False
853,5.14,38.44,17.97,982.33,229.74,12.48,1034.96,2.28,1.1,1.22,4,7.87,2,54.66499721758487,523.8072,False,False,False,False,True,False,False,False,True,False,False,False,True
1982,5.41,22.0,20.22,179.98,241.16,1.12,2694.4,2.79,0.73,1.22,4,6.29,10,8.90108803165183,672.8364,False,True,False,False,False,True,False,False,False,False,True,False,False
2774,7.39,29.12,20.74,894.51,219.19,2.63,2210.07,2.51,1.32,1.49,5,7.52,4,43.129701060752176,550.1668999999999,False,False,False,False,True,False,True,False,False,False,True,False,False
1166,6.49,13.8,10.57,1125.52,210.79,13.23,2829.58,2.57,1.18,1.01,2,6.6,9,106.48249763481552,541.7302999999999,True,False,False,False,False,True,False,False,False,False,False,True,False
971,7.25,13.61,17.6,151.04,76.9,0.97,1026.14,0.9,0.98,1.71,3,5.48,12,8.58181818181818,69.21000000000001,False,False,False,False,True,False,False,False,True,False,True,False,False
2701,6.78,20.83,21.99,998.59,178.91,1.69,2694.18,0.75,0.29,0.9,3,6.67,5,45.41109595270578,134.1825,False,True,False,False,False,False,False,False,True,False,True,False,False
3847,6.7,34.72,20.79,360.88,186.57,10.66,2668.88,1.91,0.36,0.79,6,5.83,9,17.35834535834536,356.34869999999995,True,False,False,False,False,False,False,True,False,False,True,False,False
2368,8.25,15.97,20.83,357.75,118.16,5.87,1619.08,0.51,1.11,1.74,6,5.44,2,17.17474795967355,60.2616,False,False,False,True,False,True,False,False,False,False,False,True,False
4115,8.3,41.94,28.24,472.8,256.69,4.24,2379.38,1.91,1.31,0.7,6,7.72,6,16.742209631728045,490.2779,False,False,False,False,True,False,False,True,False,False,True,False,False
4131,6.73,34.49,28.79,608.14,109.69,8.78,1701.28,2.83,0.69,0.55,4,4.96,5,21.12330670371657,310.4227,False,True,False,False,False,False,False,False,False,True,False,True,False
2950,8.14,33.17,31.15,170.19,123.81,10.0,1909.52,1.85,1.1,1.13,4,4.56,3,5.463563402889246,229.04850000000002,False,False,False,False,True,True,False,False,False,False,True,False,False
524,5.33,11.37,24.48,937.79,204.75,10.17,2578.54,2.83,1.5,1.36,2,6.15,2,38.30841503267974,579.4425,False,False,False,False,True,False,False,True,False,False,True,False,False
2455,6.31,37.58,31.62,637.42,259.72,12.09,1338.85,1.58,0.64,1.2,5,7.27,2,20.158760278304868,410.35760000000005,False,True,False,False,False,True,False,False,False,False,False,True,False
1841,7.74,14.94,12.64,543.64,123.22,5.51,2070.54,1.5,1.04,1.71,4,6.02,5,43.00949367088607,184.82999999999998,True,False,False,False,False,True,False,False,False,False,True,False,False
537,6.55,33.63,18.24,853.55,158.3,6.12,2657.91,2.17,0.66,1.71,3,6.24,3,46.79550438596491,343.511,False,False,True,False,False,True,False,False,False,False,False,False,True
2806,6.93,14.9,25.49,203.93,158.18,10.66,2493.6,2.2,1.03,0.81,2,5.36,7,8.000392310710083,347.99600000000004,False,True,False,False,False,True,False,False,False,False,True,False,False
4341,7.17,26.29,29.04,951.29,213.04,13.96,2234.6,2.24,1.05,1.87,4,7.35,1,32.757920110192835,477.2096,False,False,False,False,True,False,False,False,True,False,False,False,True
3175,4.56,37.16,16.09,312.38,263.01,13.78,1885.42,0.53,0.34,1.34,3,5.87,4,19.414543194530765,139.3953,False,False,False,True,False,False,False,False,False,True,False,True,False
784,8.38,20.19,13.53,731.69,99.81,7.34,2523.08,2.05,1.1,1.11,3,4.86,11,54.079083518107915,204.61049999999997,True,False,False,False,False,False,True,False,False,False,False,True,False
4057,7.82,13.57,11.81,689.05,145.7,3.7,2738.82,1.68,1.42,1.33,2,5.72,8,58.34462320067738,244.77599999999998,False,False,True,False,False,True,False,False,False,False,False,False,True
1409,4.57,36.83,18.54,1011.43,116.78,0.4,1547.45,2.06,0.49,0.5,3,5.45,9,54.55393743257821,240.5668,False,False,True,False,False,False,False,False,False,True,False,False,True
2537,4.93,47.39,12.33,235.51,215.74,3.48,1168.64,0.89,0.34,0.75,2,7.64,9,19.100567721005678,192.0086,False,True,False,False,False,False,False,False,False,True,False,False,True
154,8.09,36.01,29.07,1001.31,234.23,9.32,2909.21,1.02,0.22,1.22,4,6.06,5,34.44478844169247,238.9146,False,True,False,False,False,True,False,False,False,False,False,True,False
3009,5.5,19.65,14.02,248.9,134.46,13.55,2035.31,2.3,0.78,1.61,5,5.81,5,17.753209700427963,309.258,False,True,False,False,False,False,False,False,True,False,True,False,False
1686,6.37,29.03,17.44,675.57,243.53,9.46,1574.24,1.32,0.55,1.99,1,6.98,1,38.736811926605505,321.4596,False,False,True,False,False,False,True,False,False,False,False,False,True
2901,4.5,22.04,26.2,649.45,203.79,4.27,1841.73,1.19,0.58,1.92,3,6.53,1,24.7881679389313,242.51009999999997,False,False,False,False,True,False,False,False,False,True,False,False,True
4750,5.18,31.34,16.93,467.49,192.48,7.24,2958.89,2.84,0.82,0.67,5,7.24,5,27.613112817483756,546.6432,False,True,False,False,False,True,False,False,False,False,False,False,True
3863,7.95,39.85,23.17,600.31,131.38,2.04,1546.41,1.48,0.91,0.88,5,6.69,10,25.908933966335773,194.4424,False,False,False,False,True,False,False,False,False,True,False,True,False
2733,7.56,22.58,27.26,589.55,111.8,9.86,2389.05,2.22,0.93,1.21,3,5.58,6,21.62692589875275,248.19600000000003,False,False,False,False,True,False,False,False,False,True,True,False,False
1895,5.43,16.65,13.78,740.56,244.19,5.66,1824.64,0.72,0.24,1.53,4,7.2,6,53.74165457184325,175.8168,True,False,False,False,False,False,False,False,True,False,False,True,False
569,8.31,37.67,22.92,736.03,199.86,3.47,1152.12,1.6,0.54,1.98,5,7.23,9,32.11300174520069,319.77600000000007,True,False,False,False,False,False,False,True,False,False,False,False,True
1816,8.35,23.76,15.66,380.72,201.0,1.1,1275.21,2.89,1.11,0.87,5,6.76,12,24.311621966794384,580.89,False,False,False,True,False,False,False,False,True,False,True,False,False
2065,5.0,44.47,20.58,300.27,53.73,10.36,2014.48,1.71,0.21,1.81,5,3.15,6,14.590379008746355,91.8783,True,False,False,False,False,False,False,False,True,False,False,True,False
127,5.3,44.99,28.73,598.33,288.49,3.21,2926.26,1.45,1.14,1.89,4,7.96,10,20.825965889314308,418.3105,False,False,False,True,False,True,False,False,False,False,True,False,False
3394,4.58,42.15,34.0,830.06,164.02,6.53,1910.87,1.69,1.05,1.52,1,6.02,9,24.413529411764703,277.1938,False,False,True,False,False,True,False,False,False,False,False,False,True
3327,4.93,14.16,28.83,821.61,177.51,7.17,1576.81,2.27,1.18,1.18,4,5.89,5,28.49843912591051,402.9477,False,False,False,False,True,False,True,False,False,False,False,False,True
4786,5.71,32.83,22.82,345.7,240.15,1.4,1345.75,0.86,0.67,1.49,4,6.9,7,15.148992112182295,206.529,True,False,False,False,False,False,False,True,False,False,False,True,False
2975,6.29,28.57,13.12,954.61,260.54,9.31,1588.0,1.93,1.28,1.63,1,6.57,12,72.75990853658537,502.84220000000005,True,False,False,False,False,True,False,False,False,False,True,False,False
980,6.0,33.85,11.61,1152.04,218.75,7.95,1326.42,1.64,1.23,0.87,6,6.91,4,99.22825150732127,358.75,False,True,False,False,False,False,False,False,False,True,True,False,False
2300,4.85,25.92,20.42,748.96,178.65,7.79,1217.04,1.04,1.01,1.56,2,7.01,10,36.67776689520078,185.79600000000002,True,False,False,False,False,True,False,False,False,False,False,False,True
190,5.59,31.19,33.4,544.81,172.98,14.52,2591.18,0.58,0.97,0.61,4,6.86,5,16.311676646706587,100.32839999999999,True,False,False,False,False,False,False,False,False,True,False,False,True
1139,5.36,37.52,16.92,273.99,189.2,4.55,1062.88,2.47,0.69,1.6,1,5.34,12,16.193262411347515,467.324,True,False,False,False,False,False,False,False,False,True,True,False,False
699,7.74,39.09,34.66,534.82,289.15,14.2,1780.95,0.54,0.96,1.22,1,7.4,8,15.43046739757646,156.141,False,False,False,False,True,False,False,False,True,False,True,False,False
4591,7.85,46.73,22.71,707.05,51.34,0.27,1266.89,0.63,0.22,1.61,5,4.73,3,31.133861734918536,32.3442,False,True,False,False,False,False,False,False,False,True,True,False,False
606,6.28,35.79,28.87,342.71,142.73,10.13,2386.59,1.68,0.63,0.71,4,5.6,2,11.870800138552129,239.7864,True,False,False,False,False,False,True,False,False,False,True,False,False
4276,7.03,29.79,27.09,507.78,152.01,13.93,2934.24,2.61,0.36,1.84,3,6.11,8,18.744186046511626,396.74609999999996,False,False,True,False,False,True,False,False,False,False,False,True,False
301,6.9,20.0,18.62,1089.3,176.59,2.55,1870.73,2.79,0.46,1.71,1,7.31,7,58.501611170784095,492.6861,False,False,False,False,True,False,False,False,False,True,True,False,False
3420,5.46,41.77,20.42,937.12,267.94,3.3,2607.63,2.77,1.16,0.57,5,8.57,11,45.892262487757094,742.1938,False,False,True,False,False,True,False,False,False,False,False,False,True
4630,6.82,12.13,22.0,885.8,121.71,6.32,1466.72,2.65,0.57,1.98,3,5.61,11,40.26363636363636,322.5315,False,False,False,False,True,False,False,False,False,True,False,True,False
1060,4.72,36.55,16.63,196.33,268.67,11.84,1358.56,1.07,0.53,1.88,1,6.65,8,11.805772699939869,287.47690000000006,True,False,False,False,False,False,True,False,False,False,False,False,True
2565,7.68,44.88,10.63,1004.06,249.36,9.7,2498.62,2.11,0.75,1.74,1,6.26,9,94.45531514581373,526.1496,False,False,False,True,False,True,False,False,False,False,False,False,True
4794,6.1,29.52,21.43,320.05,266.14,0.87,2690.41,0.88,0.23,1.02,4,7.99,11,14.934671021931871,234.20319999999998,False,False,False,False,True,True,False,False,False,False,False,True,False
1069,4.53,47.46,26.74,626.04,258.51,4.77,2536.15,2.72,0.85,1.02,2,6.78,1,23.412116679132385,703.1472,False,False,False,True,False,False,False,False,False,True,True,False,False
2524,7.03,10.33,27.71,316.72,77.42,11.02,2324.57,2.61,0.78,0.67,2,5.28,4,11.429808733309276,202.06619999999998,False,False,True,False,False,False,False,True,False,False,True,False,False
2205,6.76,20.52,19.95,508.79,261.92,8.23,1715.33,0.74,1.2,1.09,4,6.9,1,25.50325814536341,193.82080000000002,False,True,False,False,False,False,False,False,True,False,False,True,False
1243,6.32,27.94,24.16,1068.69,77.38,13.27,1167.2,0.55,1.01,1.26,6,4.33,10,44.23385761589404,42.559,True,False,False,False,False,False,True,False,False,False,False,False,True
16,6.6,19.98,26.99,116.69,261.26,10.3,1168.1,0.52,0.99,0.84,6,6.33,1,4.323453130789181,135.8552,False,False,False,False,True,True,False,False,False,False,False,False,True
3120,6.42,44.54,10.9,388.3,155.89,14.25,1011.95,1.83,0.65,1.02,2,5.08,9,35.62385321100918,285.27869999999996,False,True,False,False,False,False,False,True,False,False,True,False,False
815,5.23,30.67,10.88,862.45,179.72,3.94,1271.99,2.06,0.7,0.54,5,6.55,12,79.26930147058823,370.2232,True,False,False,False,False,False,False,False,True,False,False,True,False
3067,5.57,11.63,12.1,713.66,149.16,4.74,2038.52,1.03,1.4,0.91,3,6.26,1,58.9801652892562,153.6348,False,False,False,False,True,False,True,False,False,False,False,True,False
959,6.54,36.05,21.83,977.47,151.48,11.72,1649.25,2.85,0.92,1.94,2,5.47,2,44.77645442052222,431.71799999999996,False,False,True,False,False,False,False,False,True,False,False,True,False
225,8.31,38.39,31.45,333.4,283.93,13.08,2187.16,2.32,0.28,1.17,3,6.93,2,10.600953895071541,658.7176,False,True,False,False,False,False,False,True,False,False,False,True,False
3354,7.99,40.42,28.12,1028.46,67.23,13.24,2194.45,2.45,0.26,1.21,6,4.75,10,36.57396870554765,164.7135,False,False,False,False,True,False,False,False,False,True,True,False,False
2485,4.7,20.5,22.25,276.62,143.73,11.25,2321.31,1.28,0.44,1.02,6,5.67,7,12.432359550561799,183.9744,True,False,False,False,False,False,False,False,True,False,False,True,False
