Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2017","2017","kg/ha","16165.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2017","2017","t","5490818.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01235","Pumpkins, squash and gourds","2018","2018","ha","352541","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2018","2018","kg/ha","16576.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2018","2018","t","5843833.76","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01235","Pumpkins, squash and gourds","2019","2019","ha","435197","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2019","2019","kg/ha","16121.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2019","2019","t","7016217.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","459443","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2020","2020","kg/ha","15912.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2020","2020","t","7311064.57","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01235","Pumpkins, squash and gourds","2021","2021","ha","469010","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2021","2021","kg/ha","15845.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2021","2021","t","7431483.75","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","496430","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2022","2022","kg/ha","15536.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","7712938","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01235","Pumpkins, squash and gourds","2023","2023","ha","491429","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2023","2023","kg/ha","16220.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2023","2023","t","7971270","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01235","Pumpkins, squash and gourds","2024","2024","ha","560547","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","16645.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01235","Pumpkins, squash and gourds","2024","2024","t","9330691","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2015","2015","ha","5791000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2015","2015","kg/ha","1084.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2015","2015","t","6282000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2016","2016","ha","5762000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2016","2016","kg/ha","1179.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2016","2016","t","6797000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2017","2017","ha","6073820","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2017","2017","kg/ha","1303.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2017","2017","t","7917230","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2018","2018","ha","5977160","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2018","2018","kg/ha","1410.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2018","2018","t","8429850","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2019","2019","ha","6123930","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2019","2019","kg/ha","1511.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2019","2019","t","9255660","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","6856270","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","1330.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2020","2020","t","9123640","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2021","2021","ha","6699760","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","1523.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2021","2021","t","10210010","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2022","2022","ha","7991420","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","1497","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2022","2022","t","11963090","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2023","2023","ha","8851524","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","1428.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2023","2023","t","12643196.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01443","Rape or colza seed","2024","2024","ha","9183186","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","1443.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01443","Rape or colza seed","2024","2024","t","13259142.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2015","2015","ha","43938012","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2015","2015","kg/ha","3601.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2015","2015","t","158254967.78","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2016","2016","ha","43688499","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2016","2016","kg/ha","3752.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2016","2016","t","163947351.09","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2017","2017","ha","43496848","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2017","2017","kg/ha","3811.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2017","2017","t","165796205.79","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2018","2018","ha","44389153","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2018","2018","kg/ha","3976.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2018","2018","t","176493653.91","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2019","2019","ha","43205052","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2019","2019","kg/ha","4052.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2019","2019","t","175071504.27","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2020","2020","ha","45007310","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2020","2020","kg/ha","4059.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2020","2020","t","182702924.12","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2021","2021","ha","46449121","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2021","2021","kg/ha","4203.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2021","2021","t","195241449.38","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2022","2022","ha","45643151","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2022","2022","kg/ha","4238.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2022","2022","t","193473289.35","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2023","2023","ha","48163285","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2023","2023","kg/ha","4313.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2023","2023","t","207753551.26","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0113","Rice","2024","2024","ha","50511930","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0113","Rice","2024","2024","kg/ha","4313.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0113","Rice","2024","2024","t","217867864.16","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2015","2015","ha","175000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2015","2015","kg/ha","514.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2015","2015","t","90000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2016","2016","ha","144000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2016","2016","kg/ha","368.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2016","2016","t","53000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2017","2017","ha","144270","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2017","2017","kg/ha","650.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2017","2017","t","93900","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2018","2018","ha","82150","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2018","2018","kg/ha","672.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2018","2018","t","55280","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2019","2019","ha","45890","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2019","2019","kg/ha","536.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2019","2019","t","24640","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2020","2020","ha","51790","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2020","2020","kg/ha","843.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2020","2020","t","43670","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2021","2021","ha","56040","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2021","2021","kg/ha","640.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2021","2021","t","35890","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2022","2022","ha","78860","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2022","2022","kg/ha","776.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2022","2022","t","61270","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2023","2023","ha","108927","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2023","2023","kg/ha","826.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2023","2023","t","90002.46","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01446","Safflower seed","2024","2024","ha","65417","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01446","Safflower seed","2024","2024","kg/ha","767.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01446","Safflower seed","2024","2024","t","50213.96","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2015","2015","ha","11870000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","1343.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2015","2015","t","15943000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2016","2016","ha","10830000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","1598.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2016","2016","t","17308000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2017","2017","ha","12430000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","1401.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2017","2017","t","17425000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2018","2018","ha","12586000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","1164.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2018","2018","t","14657000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2019","2019","ha","12614000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","1471.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","18558000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","13477000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","1315.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","17731050","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2021","2021","ha","13285890","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","1294.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","17204000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","12926801","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","1160.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","15000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2023","2023","ha","12687643","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","1292.6","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2023","2023","t","16400000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2024","2024","ha","11446846","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1310.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01921.01","Seed cotton, unginned","2024","2024","t","15000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2015","2015","ha","1950880","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2015","2015","kg/ha","435.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2015","2015","t","850065.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2016","2016","ha","1666926","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2016","2016","kg/ha","448.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2016","2016","t","747030.35","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2017","2017","ha","1579767","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2017","2017","kg/ha","478.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2017","2017","t","755425.35","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2018","2018","ha","1419975","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2018","2018","kg/ha","485.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2018","2018","t","689309.75","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2019","2019","ha","1622602","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2019","2019","kg/ha","405.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2019","2019","t","657497.85","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2020","2020","ha","1722667","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2020","2020","kg/ha","474.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2020","2020","t","816813.37","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2021","2021","ha","1627045","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","484.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2021","2021","t","788744","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2022","2022","ha","1043086","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","375.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2022","2022","t","391669.44","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2023","2023","ha","1488224","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","541.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2023","2023","t","805474.37","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2024","2024","ha","1552614","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","557.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01444","Sesame seed","2024","2024","t","866110.89","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2015","2015","ha","6031678","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2015","2015","kg/ha","822.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2015","2015","t","4961340","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2016","2016","ha","5998351","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2016","2016","kg/ha","731.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2016","2016","t","4386084.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2017","2017","ha","5624910","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2017","2017","kg/ha","867.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2017","2017","t","4877351.18","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2018","2018","ha","4719274","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2018","2018","kg/ha","903.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2018","2018","t","4264621.52","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2019","2019","ha","4093763","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2019","2019","kg/ha","839.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2019","2019","t","3437334.88","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2020","2020","ha","4710840","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2020","2020","kg/ha","1074.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2020","2020","t","5061470.76","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2021","2021","ha","4201975","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2021","2021","kg/ha","1052.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2021","2021","t","4423927.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2022","2022","ha","3716443","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2022","2022","kg/ha","1084.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2022","2022","t","4032110.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2023","2023","ha","3442140","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2023","2023","kg/ha","1116.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2023","2023","t","3842998.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2024","2024","ha","4611653","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2024","2024","kg/ha","1173.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0114","Sorghum","2024","2024","t","5413004.64","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2015","2015","ha","11604541","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2015","2015","kg/ha","738.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2015","2015","t","8569794.62","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2016","2016","ha","11183401","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2016","2016","kg/ha","1176.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2016","2016","t","13158730","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2017","2017","ha","10328825","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1058.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2017","2017","t","10932972.36","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2018","2018","ha","11131257","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2018","2018","kg/ha","1191.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2018","2018","t","13267518.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2019","2019","ha","12192707","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2019","2019","kg/ha","920.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2019","2019","t","11225853.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2020","2020","ha","12918278","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2020","2020","kg/ha","976.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2020","2020","t","12610296.12","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2021","2021","ha","12146576","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1069.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2021","2021","t","12986722","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2022","2022","ha","13084089","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1145.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2022","2022","t","14984927.37","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2023","2023","ha","13254897","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2023","2023","kg/ha","985.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2023","2023","t","13061988.83","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2024","2024","ha","12939104","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1169.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","0141","Soya beans","2024","2024","t","15132082.17","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2015","2015","ha","1000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2015","2015","kg/ha","8000","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2015","2015","t","8000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2016","2016","ha","694","A","Official value",""
